Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
7.85,0.163233667,144.6444,OUT049,2467.4548,1.0010720212730606,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18.6,0.04765803,188.3898,OUT027,5238.5144,0.9942317130411216,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6.865,0.057152139,211.8218,OUT017,4915.6014,0.8796766093036217,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.15,0.120139206,45.0744,OUT049,452.744,1.1438115088846807,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.0,0.135775701,54.564,OUT046,1597.92,0.9585610273486849,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13.1,0.044372393,180.3318,OUT018,2886.9088,1.2898656275905316,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
14.65,0.1776514755,54.9614,OUT049,552.614,1.0,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8.155,0.118872194,188.353,OUT027,5313.084,0.870492878016056,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6.235,0.118099673,262.891,OUT027,5522.811,0.917823686405445,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
20.35,0.014825605,233.2958,OUT046,4206.5244,1.1521778015165507,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13.3,0.021170542,117.6124,OUT027,2251.7356,0.9251307991386779,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
21.1,0.029003459,143.4786,OUT035,2311.6576,0.9221155174882586,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.2,0.100319317,188.6898,OUT018,3367.6164,1.0408411651665357,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.865,0.035666655,246.2486,OUT027,8063.5038,0.9178237003344096,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5.32,0.092433518,101.6674,OUT027,1426.1436,1.0225210267127498,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
19.75,0.041429246,117.2466,OUT049,2239.0854,0.9310779287379881,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20.7,0.047587685,215.0876,OUT045,5145.3024,0.9241603462864417,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16.1,0.034306962,252.3356,OUT046,3815.034,0.9581336439700241,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18.25,0.17179432,154.663,OUT017,2659.871,0.9275067638756447,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
12.3,0.052502049,190.853,OUT046,4364.319,0.9222899127971153,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.69,0.036910398,175.037,OUT046,2117.244,1.2902167966602291,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15.6,0.10589167,172.6764,OUT017,2920.1988,0.879676614211223,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.0,0.052421981,123.773,OUT018,1231.73,0.8782920646770744,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
13.0,0.154487495,77.2986,OUT017,1246.3776,0.9275067640762129,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
8.5,0.097884718,52.5324,OUT046,1194.4452,0.8747287902877764,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.85,0.146305498,94.1436,OUT013,1607.2412,1.026977014867223,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
19.35,0.016611475,122.0098,OUT046,2651.2156,0.8747287956197766,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15.85,0.069087481,218.7166,OUT035,1088.583,0.8745633851467634,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
15.85,0.078489577,39.9506,OUT013,645.1602,0.8740008652822226,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.315,0.035399923,144.5444,OUT027,4064.0432,0.9543090781180374,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8.02,0.019866705,154.5972,OUT035,1402.1748,0.9583206892729481,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.98,0.041105789,83.4934,OUT046,1555.9746,1.1408538999866193,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
21.1,0.020803054,129.7994,OUT018,1284.994,0.8782920588574479,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
19.85,0.053764023,195.7768,OUT027,3547.3824,0.9942317123798768,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6.425,0.063432676,132.8626,OUT018,524.6504,0.9334195375673969,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15.6,0.037505332,126.2704,OUT027,4255.7936,0.8704928744586103,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
18.85,0.090427268,126.2336,OUT027,3195.84,0.9178236827838395,38,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
12.3,0.106542886,173.2396,OUT045,3139.9128,0.9315179270026929,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
9.8,0.072990979,121.6098,OUT049,1566.6274,0.8760887663461311,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.15,0.132952286,37.6506,OUT010,37.9506,1.736384404573225,25,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
16.1,0.047801883,127.4362,OUT046,2265.0516,0.9585019358881026,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
10.1,0.027217468,76.067,OUT017,1454.773,0.9275067525956022,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.39,0.093307713,250.9066,OUT017,1506.0396,1.0333845345739059,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
8.88,0.086916126,153.3682,OUT049,1219.7456,1.038817064340331,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18.7,0.057654132,83.1566,OUT045,1606.5754,1.0010958870214464,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.63,0.134919202,46.9402,OUT049,780.9834,0.876088762713814,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20.7,0.04875891,37.3506,OUT046,834.9132,0.9990697517312771,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.275,0.027991093,145.976,OUT049,3515.424,1.1625714539227598,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19.6,0.041536962,46.0376,OUT013,527.3136,0.9215224076934788,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
11.1,0.035853059,176.8712,OUT027,3691.1952,0.87049287746166,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8.39,0.024201084,112.6176,OUT035,2175.8344,0.998880849542304,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.195,0.012528611,195.111,OUT017,3731.809,0.9275067557073159,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
18.75,0.010381661,207.8954,OUT049,2292.3494,0.9237238118570652,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.35,0.163910938,119.2124,OUT035,1303.6364,0.8745633918916879,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.235,0.118651919,263.991,OUT035,4207.856,0.9221155226709243,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
